0.1	2566.65
0.2	3516.97
0.45	4941.58
0.5	5155.65
0.55	5362.05
0.6	5556.12
0.65	5726.15
0.7	5903.63
0.75	6063.12
0.8	6215.07
0.85	6351.54
0.9	6493.13
0.95	6629.21
1	6774.55
2	8813.61
3	10274.9
4	11514.8
5	12570.6
6	13559.9
7	14472.2
8	15331.9
9	16139.4
10	16931.2
11	17684.1
12	18399.4
13	19115.9
14	19814.2
15	20499.4
16	21175.3
17	21838.5
18	22506.3
19	23147.2
20	23779.5
22.5	25340.7
25	26880
27.5	28385.4
30	29867.1
32.5	31323.9
35	32760.9
37.5	34224.1
40	35652.8
42.5	37076.2
45	38493
47.5	39900.1
50	41309.4
60	46902.2
70	52472.9
80	58049
90	63634.7
100	69252.4
120	80540.6
140	92034.4
160	103623
180	115496
200	127487
250	158301
300	190286
350	223325
400	257603
450	292869
500	329325
550	366870
600	405533
650	444959
700	485509
750	527290
800	570247
850	614531
