0.1	3662.17
0.2	5017.76
0.45	7072.54
0.5	7379.53
0.55	7683.64
0.6	7936.43
0.65	8202.39
0.7	8453.48
0.75	8665.57
0.8	8884.29
0.85	9113.52
0.9	9303.08
0.95	9498.14
1	9692.78
2	12616.5
3	14708.6
4	16459.3
5	17968
6	19365.5
7	20662.1
8	21882.8
9	23023.4
10	24140.7
11	25177.2
12	26240.2
13	27250.3
14	28211.3
15	29197.5
16	30112.6
17	31068.5
18	31982.4
19	32888.7
20	33783.4
22.5	35948.1
25	38112.5
27.5	40215.7
30	42285.6
32.5	44331.3
35	46353.1
37.5	48358.9
40	50313.8
42.5	52290.7
45	54258.4
47.5	56253.4
50	58196.5
60	65957.9
70	73654.9
80	81360.3
90	89065.3
100	96790
120	112249
140	128045
160	143940
180	160124
200	176440
250	218347
300	261747
350	306496
400	352522
450	400084
500	449070
550	499332
600	550871
650	603503
700	657474
750	713615
800	770372
850	828829
