0.1	4678.68
0.2	6379.17
0.45	8923.96
0.5	9304.53
0.55	9646.48
0.6	9982.09
0.65	10304.7
0.7	10598.9
0.75	10892.8
0.8	11167.3
0.85	11411
0.9	11662
0.95	11910.9
1	12161.6
2	15781.5
3	18453.9
4	20676
5	22627.9
6	24454.2
7	26107.2
8	27726.2
9	29240.1
10	30670.8
11	32101.5
12	33483.6
13	34850.3
14	36135.3
15	37462
16	38728.9
17	39975.4
18	41230.2
19	42451.8
20	43653.8
22.5	46641.7
25	49572.2
27.5	52460.7
30	55305.1
32.5	58129.7
35	60919.9
37.5	63703.5
40	66468.8
42.5	69216.3
45	71946.7
47.5	74678.7
50	77409.5
60	88275.5
70	99123.6
80	109972
90	120885
100	131842
120	153947
140	176319
160	199068
180	222060
200	245530
250	305718
300	368131
350	432499
400	499307
450	568276
500	639140
550	712358
600	787831
650	864351
700	943899
750	1.02613e+06
800	1.11033e+06
850	1.19689e+06
