0.1	3733.87
0.2	5116.36
0.45	7188.83
0.5	7500.26
0.55	7800.51
0.6	8082.85
0.65	8330.2
0.7	8588.39
0.75	8820.41
0.8	9041.46
0.85	9239.99
0.9	9445.97
0.95	9643.93
1	9855.37
2	12821.7
3	14947.6
4	16751.4
5	18287.3
6	19726.5
7	21053.6
8	22304.3
9	23479.1
10	24630.9
11	25726.2
12	26766.8
13	27809.1
14	28824.9
15	29821.7
16	30805.1
17	31769.9
18	32741.4
19	33673.7
20	34593.6
22.5	36864.7
25	39104
27.5	41294.1
30	43449.6
32.5	45568.9
35	47659.4
37.5	49788
40	51866.4
42.5	53937.1
45	55998.2
47.5	58045.2
50	60095.4
60	68231.7
70	76335.7
80	84447.6
90	92573.5
100	100746
120	117168
140	133888
160	150746
180	168020
200	185464
250	230290
300	276821
350	324885
400	374751
450	426055
500	479090
550	533709
600	589954
650	647311
700	706302
750	767082
800	829575
850	893997
