0.1	2053.19
0.2	2813.39
0.45	3953
0.5	4124.25
0.55	4289.35
0.6	4444.6
0.65	4580.62
0.7	4722.59
0.75	4850.18
0.8	4971.73
0.85	5080.9
0.9	5194.16
0.95	5303.01
1	5419.28
2	7050.42
3	8219.4
4	9211.26
5	10055.8
6	10847.2
7	11577
8	12264.7
9	12910.7
10	13544.1
11	14146.3
12	14718.5
13	15291.7
14	15850.3
15	16398.4
16	16939.1
17	17469.6
18	18003.9
19	18516.5
20	19022.3
22.5	20271.2
25	21502.6
27.5	22706.8
30	23892.1
32.5	25057.5
35	26207
37.5	27377.5
40	28520.3
42.5	29659
45	30792.4
47.5	31917.9
50	33045.3
60	37519.3
70	41975.6
80	46436.1
90	50904.4
100	55398.2
120	64428.2
140	73622.7
160	82892.6
180	92390.7
200	101983
250	126632
300	152219
350	178648
400	206069
450	234280
500	263443
550	293477
600	324405
650	355944
700	388382
750	421804
800	456168
850	491592
