0.1	1342.39
0.2	1839.29
0.45	2592.48
0.5	2705
0.55	2816.48
0.6	2909.14
0.65	3006.63
0.7	3098.66
0.75	3176.41
0.8	3256.58
0.85	3340.61
0.9	3410.09
0.95	3481.59
1	3552.94
2	4624.63
3	5391.52
4	6033.25
5	6586.25
6	7098.54
7	7573.8
8	8021.24
9	8439.33
10	8848.88
11	9228.84
12	9618.46
13	9988.74
14	10341
15	10702.5
16	11037.9
17	11388.3
18	11723.3
19	12055.5
20	12383.5
22.5	13176.9
25	13970.3
27.5	14741.3
30	15500
32.5	16249.9
35	16990.9
37.5	17726.2
40	18442.8
42.5	19167.4
45	19888.7
47.5	20620
50	21332.2
60	24177.2
70	26998.6
80	29823
90	32647.3
100	35478.9
120	41145.5
140	46935.4
160	52762
180	58694.3
200	64674.9
250	80036.3
300	95944.8
350	112348
400	129219
450	146653
500	164609
550	183033
600	201924
650	221217
700	241000
750	261579
800	282384
850	303811
