0.1	2013.76
0.2	2759.17
0.45	3889.06
0.5	4057.86
0.55	4225.09
0.6	4364.09
0.65	4510.34
0.7	4648.41
0.75	4765.03
0.8	4885.3
0.85	5011.35
0.9	5115.58
0.95	5222.85
1	5329.88
2	6937.56
3	8088
4	9050.67
5	9880.24
6	10648.7
7	11361.7
8	12032.9
9	12660.1
10	13274.5
11	13844.5
12	14429
13	14984.4
14	15512.8
15	16055.2
16	16558.3
17	17084
18	17586.5
19	18084.9
20	18576.8
22.5	19767.2
25	20957.3
27.5	22113.9
30	23252
32.5	24376.9
35	25488.7
37.5	26591.7
40	27666.6
42.5	28753.7
45	29835.7
47.5	30932.7
50	32001.1
60	36269
70	40501.4
80	44738.5
90	48975.3
100	53223
120	61723.7
140	70409.2
160	79150
180	88049.2
200	97020.8
250	120065
300	143930
350	168536
400	193845
450	219998
500	246935
550	274573
600	302913
650	331855
700	361532
750	392403
800	423613
850	455757
