E_recoil_after_strip_MeV,theta_recoil_mrad,phi_recoil_rad
236.75269980233597,20.11041904822537,315.95263449392496
237.1264328922566,20.11041904822537,316.94052806985206
236.70435529833068,20.075666141952954,336.0343705765511
237.65436847244118,20.075666141952954,352.7993377437925
233.6564655852746,18.794837690033773,272.725022505058
240.56552521682357,18.794837690033773,221.98266843805837
231.91224845564724,17.218270464132058,113.755852844507
242.01587277084843,17.218270464132058,24.38420311076312
235.6493756463009,19.813723175752468,7.945343594970886
238.87873403637093,19.813723175752468,193.42321322558593
230.34337304720677,14.653606553527357,52.91816737127639
243.72075832753168,14.653606553527357,59.70401282334591
227.8204154267276,2.269947055719008,178.00924520846098
247.07446530517177,2.269947055719008,122.7241783202902
229.84965910277813,12.486589338861133,196.55096247057557
245.00856944476035,12.486589338861133,109.19920521793595
228.5340954287683,9.268098779981441,250.51207609918166
245.82871971818028,9.268098779981441,43.28876470994562
229.7172643010766,12.4807286098556,318.15633846561025
244.92513337061925,12.4807286098556,171.04721211973356
231.505364742532,16.423572104442666,51.521318376791164
242.73840205908581,16.423572104442666,152.18721302752314
231.5826472323425,16.27936181199801,149.03398491692522
242.9592826132864,16.27936181199801,223.17514871041843
228.33899775535266,9.203282178839745,79.10113455256554
245.73176254306907,9.203282178839745,73.37833715249754
230.52834486842423,14.146843540665081,16.03795748367865
244.27087791008267,14.146843540665081,77.5146587758647
230.30519566551052,14.732568151200923,230.23269060887677
243.62535232692832,14.732568151200923,235.14135184741
236.11971347456583,20.024188405307854,13.087628903917388
237.91392415913722,20.024188405307854,156.6037599423717
230.71810859028497,15.366753333808477,153.62072478545605
243.3195183352249,15.366753333808477,134.21169094315565
234.21296577101145,19.290513437294635,302.9907401958925
239.73689189571542,19.290513437294635,249.34141784002733
236.05424122436673,19.995592742010075,143.88671271679928
238.09297047535372,19.995592742010075,39.254359173492915
231.25732513972181,15.898088206888449,181.49470165101445
243.15171851437796,15.898088206888449,325.9371837333774
235.38206505204326,19.692731946775655,291.4543047819695
239.22432371887038,19.692731946775655,312.01065441510707
233.9603988808817,19.027443960279516,134.56159417129933
240.24613510065768,19.027443960279516,172.43646975459092
228.26729114864213,7.626327510136136,294.37084602269505
246.2664687027655,7.626327510136136,54.362290053026136
234.56583550886236,19.3823541404395,326.15632186743545
239.7215661865804,19.3823541404395,80.08704661404083
229.98233884965677,13.7617009473242,303.19725606314387
244.20546199650718,13.7617009473242,234.6724417295901
229.9184883127683,12.718235943789187,231.15014472649827
244.90384704254706,12.718235943789187,341.75984132061944
232.10985423075974,16.98899235937727,242.88047457610892
242.46518962094473,16.98899235937727,68.39558949630596
235.7713237298273,19.963718340547384,310.69069628907124
238.14600410184534,19.963718340547384,120.21261561101505
231.82204140825527,16.69375561567865,156.73525879138714
242.6366586643709,16.69375561567865,165.36555346435995
230.74854777953783,15.57015506641431,296.0360801435358
243.13853308307188,15.57015506641431,112.12180711671115
234.44351107873655,19.39138535774857,25.776684447935846
239.6068595918132,19.39138535774857,224.8657475402099
232.20861729771605,17.152204886168356,183.97485442232798
242.31773985751238,17.152204886168356,171.97555790954274
230.40028394118045,14.111950994177356,34.82028240892438
244.212467084387,14.111950994177356,194.73060164040817
234.0938220258075,19.02861381582092,131.87077507459801
240.3399756998371,19.02861381582092,315.4069714768295
228.52208560254084,9.019477897884721,41.722701969941205
245.92240973698517,9.019477897884721,351.6805130006091
229.60388658665107,12.614395659022957,271.00408629435395
244.7641476473932,12.614395659022957,28.171154090045626
236.4338938863418,20.030054397879187,54.720116596021164
238.01579320464558,20.030054397879187,44.98426261499616
228.55965659926977,9.579370527859147,152.89466095416728
245.71295050995943,9.579370527859147,174.70284418365637
232.5158105460942,17.743558416721246,12.434229602664285
241.6759982751611,17.743558416721246,214.93125374096084
229.74180514120687,12.570168719846125,352.35139672384236
244.88383982987494,12.570168719846125,199.49758132527887
234.19118989460625,19.030116703270647,342.70779917116516
240.40681500704284,19.030116703270647,76.46232530259546
235.19427753788852,19.810094371775943,61.07828299884749
238.59667014015866,19.810094371775943,267.99603187645647
235.54742353270336,19.893342692240072,40.40578829160582
238.41528627188922,19.893342692240072,339.6195197292928
235.11366564127934,19.641599830378595,344.94470241169114
239.23848969395394,19.641599830378595,118.62351891197123
235.1769362104459,19.778093381291214,49.243956647022294
238.72844781984804,19.778093381291214,339.615970686129
233.92868822084293,19.12577991081616,288.8467741504049
239.97616165766914,19.12577991081616,76.20591232679203
230.6298185280639,14.492938338066077,20.402847824854526
244.05378747457948,14.492938338066077,137.31026760533632
231.97878373040496,17.11024551600803,351.4471619287091
242.21082036411224,17.11024551600803,323.1818393306862
233.9407037167725,19.054630807770394,152.88581998025762
240.16478888801976,19.054630807770394,257.45234892513116
233.65694356200544,18.73793737810209,321.89490288700745
240.6898435536657,18.73793737810209,247.3897584303982
236.29240608482218,20.036804014907975,324.24633000515144
237.89334074105327,20.036804014907975,119.15722720213931
236.45981182310615,20.07504713829364,126.51569353984488
237.59155001657186,20.07504713829364,176.22428409411242
228.64437151336878,10.388747198902756,163.0464319500329
245.3956097963577,10.388747198902756,113.98232482050045
234.8682729814439,19.636295853886082,89.07369882372257
239.0883425206556,19.636295853886082,287.11589079384396
233.17986944173148,18.44023572808343,353.06778849163703
240.94905882176903,18.44023572808343,148.59066653920257
232.95241302968572,18.0619445874817,109.93416468427827
241.47023864401805,18.0619445874817,297.53852407202396
229.4352371286782,12.514969717413061,99.06734296820596
244.7173385259107,12.514969717413061,105.30660582024545
228.86507347669635,10.96365221968859,270.2143878233446
245.24786476328592,10.96365221968859,155.34567001973272
229.32439416275955,12.342635449233237,193.0369221447672
244.7541527425716,12.342635449233237,175.7959997780483
236.26676647444853,20.033426376678026,256.4998602061286
237.9100708395388,20.033426376678026,23.951390212338836
234.32114459528873,19.26985515847013,18.577608665843485
239.87290764643274,19.26985515847013,351.3930956240573
231.160902142031,15.686666756944994,60.9066979249034
243.30565003861767,15.686666756944994,331.042834618326
236.3875759524676,20.08205913219303,127.65198472100423
237.49047539926067,20.08205913219303,17.095675552686433
232.21571112610974,17.42818789258867,263.307226099769
241.9356660946779,17.42818789258867,43.87326203694044
236.95425080762024,20.09097232400853,153.7495898872675
237.46445709206483,20.09097232400853,288.8380485613639
230.56488295187646,15.084475851229298,324.84482683722393
243.4834539097558,15.084475851229298,261.8144310459582
228.70842989619055,10.586357319944138,172.52944048546777
245.33961785497013,10.586357319944138,23.59118367677798
228.6577470280775,8.975885202360582,130.7741880176046
246.02559661485583,8.975885202360582,278.6953695609612
229.67344397931612,12.174673510621457,63.49136307959881
245.08769370190277,12.174673510621457,291.7351518587311
231.49261715165684,16.445064826184094,137.62079102015764
242.7041826340532,16.445064826184094,235.5566356087169
231.3302777623799,15.691661072830493,245.6956329514329
243.41796441415127,15.691661072830493,79.58331468711658
233.05793854309854,18.51099004540609,40.10175782262889
240.72225676660108,18.51099004540609,106.08798079867071
232.22956294958215,17.63155823170312,23.87066591516811
241.64321018921498,17.63155823170312,340.68320369908815
228.71319777348683,10.406103796998288,120.2126261115422
245.43137942726946,10.406103796998288,347.69776257409677
227.80827552011897,4.515131464401672,249.36617867914248
246.76440737466461,4.515131464401672,103.53480680636333
234.3083250923126,19.203980323993274,58.70023353077542
240.0445916342367,19.203980323993274,124.5921447108923
231.5350263592467,16.087557249567954,262.63876029628193
243.14047904077722,16.087557249567954,166.40037236089356
236.38177576943963,20.056708740846656,267.2242472327056
237.75159261364647,20.056708740846656,143.22674865877488
234.47055038496518,19.378184373074625,204.3757648826092
239.66602248763408,19.378184373074625,201.50963884728998
233.0932459995258,18.323368574163514,217.61848733416923
241.1070992249933,18.323368574163514,53.95159504414217
228.11339542542575,6.02885040458514,58.51954624570683
246.62760905053514,6.02885040458514,291.0938565766308
234.5838310755794,19.40098188110231,336.8951866013015
239.6778480512403,19.40098188110231,150.2482160672147
231.5450985090381,16.307522611105934,26.445619210242945
242.90079198948553,16.307522611105934,109.23490376342647
229.13880012096803,11.759251408428243,240.65572506828514
244.98600397742013,11.759251408428243,43.59410788103641
231.63571829622586,16.568139315730377,90.96197787163725
242.65834222030037,16.568139315730377,60.42090009313692
235.3323272848045,19.706785896125382,87.77607938555315
239.1338661257517,19.706785896125382,28.754033375508083
229.62398861354657,12.756944406635139,75.85832876934579
244.68357824195135,12.756944406635139,257.04676229475325
236.26581210937843,20.020731266831543,341.6186822983177
238.01345204241096,20.020731266831543,306.48322188552214
234.5399953231415,19.45446421747971,309.9534097160385
239.4801008815848,19.45446421747971,91.07617649414743
231.88931415988844,16.66445895501446,52.2004828335567
242.72018822016426,16.66445895501446,334.30540672783945
237.0148098443716,20.102644134826686,164.68571266780936
237.21251937740112,20.102644134826686,145.06062253047955
228.06292297204016,6.968406958752567,56.60339192068106
246.3423467320966,6.968406958752567,227.2337957020671
232.52491601092797,17.79585412003461,316.95666882034146
241.60001769917866,17.79585412003461,44.520023736837665
230.3707151743499,14.393886477128614,210.72777635397074
243.96141825307666,14.393886477128614,262.4302208271189
227.77839770646415,3.4826078626040253,153.55159363845596
246.9111694733153,3.4826078626040253,263.3540999727876
235.01232176534347,19.587677463733478,137.36781411776838
239.36560208126983,19.587677463733478,154.08525372355717
229.16385313839606,11.520811066093419,279.91168034120784
245.13890148830893,11.520811066093419,51.47286487547571
233.6726140457443,18.675539831739496,211.724989344169
240.8339205237523,18.675539831739496,133.6126880909258
236.86036512743905,20.074180738229014,344.8122222931281
237.70753857470334,20.074180738229014,348.6978593480867
235.065256383484,19.753593048742076,176.602136953231
238.75891891418996,19.753593048742076,331.5031371537598
236.18635974935495,20.070201838132505,107.9861747208437
237.54273759193808,20.070201838132505,165.42210578457374
236.16468672316006,20.039918521243187,205.74635003047962
237.80767618687034,20.039918521243187,193.03513404732303
230.61293013648503,14.478907200286928,86.22978795359026
244.05420192387152,14.478907200286928,272.1883177819567
234.44058394190128,19.341933202060968,347.4976811362642
239.75217147527982,19.341933202060968,308.9840930755722
227.3202856314601,1.780317250304233,143.8419853475565
246.8091983501269,1.780317250304233,91.81789502924542
235.76711820643325,19.921033274719473,358.63591874012576
238.39862381477633,19.921033274719473,208.52584394908948
236.87252255650026,20.11697363264452,269.0547989335089
236.90885445814368,20.11697363264452,72.30318117382109
235.6557228772383,19.892352012652903,228.93892337114153
238.4884014356359,19.892352012652903,328.606357245736
229.37343756419398,12.155271995850246,239.4155538916379
244.90283267863404,12.155271995850246,12.715980287665687
234.60693842941714,19.556629504202018,153.14939484492874
239.19018177433693,19.556629504202018,212.3341288383643
232.65363315611754,17.97571603530776,267.3579662691017
241.39991932275035,17.97571603530776,115.51823704264075
233.7509554423601,18.960569141107687,250.53017642236944
240.25534896367446,18.960569141107687,255.10044958672643
236.7403556621822,20.058943308325045,47.788124467113214
237.85846070041222,20.058943308325045,34.68873264630685
228.32757138149455,7.0477910278042755,99.45157440847515
246.48364069775874,7.0477910278042755,326.2352453946887
232.31863013521624,17.425865575358372,216.61906090983376
242.01273174260723,17.425865575358372,1.6940927973895192
228.5387954754112,8.83146077617421,313.37964074295587
246.00717886688236,8.83146077617421,357.77443925996636
229.9860397205136,13.656526133457652,60.468587848026715
244.2877993685699,13.656526133457652,325.3720265008536
233.16102467677865,18.40920788323281,162.8206224685418
240.9948786649087,18.40920788323281,168.89982181916727
231.13605983841046,15.745452062542569,21.829895234816238
243.22777635053293,15.745452062542569,5.480189199124097
229.98555020624252,13.160499211575868,227.74760147280725
244.64788189210216,13.160499211575868,141.89659728773304
229.05972430544264,10.65643313411504,256.6060452990657
245.5307083016238,10.65643313411504,104.80637213019698
235.75434511067905,19.93251717671439,89.06681342605759
238.32461223779927,19.93251717671439,49.723183625043454
228.07556267245738,6.319309273846088,265.55520754299016
246.5301811498963,6.319309273846088,218.82702755911123
232.27747146381571,17.573948118816027,230.90905424631083
241.764857234459,17.573948118816027,147.98082756897165
236.98610676316434,20.1062774024005,4.695213165176213
237.13512749853004,20.1062774024005,280.4529544733329
233.06763194539298,18.073452947166604,104.97724394928792
241.53385112416493,18.073452947166604,130.26872155152594
235.289762985304,19.75939217413357,143.20462045721146
238.88530963021688,19.75939217413357,132.98847079625887
232.2098229977618,17.17581439641857,235.283101586252
242.28645203350766,17.17581439641857,115.50708414666012
234.44974984441214,19.303118559304814,246.0684071809477
239.8711793353893,19.303118559304814,158.42615188619166
231.6232429079723,16.72926634109326,310.64583649237653
242.4521105225126,16.72926634109326,2.067412660730499
234.44823058563645,19.275002778420465,291.22851521044146
239.94984632741583,19.275002778420465,75.94101998070991
229.31162949990346,11.614020712868953,353.5523411428439
245.18230043772533,11.614020712868953,108.57097161077192
231.90622384197155,16.863584485427015,148.9371669554242
242.48298984712082,16.863584485427015,158.76750326886423
233.52857742095537,18.580631257355833,196.254330082242
240.9250064501353,18.580631257355833,99.8826876886887
232.7939062158628,17.870201178715135,201.33096287331782
241.67466993164095,17.870201178715135,110.85380836684925
229.02870224516997,10.657527618844124,267.2051431339179
245.51019449234704,10.657527618844124,23.044672904794854
227.64316716847142,4.86770784636713,126.95288627555543
246.59621623828613,4.86770784636713,89.72934184767814
228.90245323574578,10.273046730894361,17.666143528558866
245.61675241763427,10.273046730894361,330.34180160330834
236.54520705698798,20.054423732766853,151.04834353256535
237.83759720597575,20.054423732766853,54.687189785478324
228.43846409516786,9.563444974813752,266.11244541329563
245.64271633596672,9.563444974813752,203.9417594741645
231.56019832504492,16.52204521082159,113.01094222964497
242.6604369975784,16.52204521082159,19.50123746453889
236.9801083482833,20.093220254041864,75.89314037316704
237.42183489972038,20.093220254041864,96.37488174067906
234.1466355823597,19.24526328057878,203.89466193137113
239.8155219874821,19.24526328057878,104.5329721953123
229.10017889909315,11.730910334104955,314.1880516445795
244.97727892105198,11.730910334104955,62.390718810124405
235.35979546274282,19.8400865430189,266.55737163911937
238.56453477420854,19.8400865430189,165.30391511069558
228.75576327807119,8.895771269117056,322.10413096877255
246.11912104130874,8.895771269117056,201.89844396046138
228.22159265635827,8.398643530087767,110.81061990334082
245.97074168012776,8.398643530087767,238.9387975902772
234.01485236303145,19.137140822808078,184.62380276385713
240.00918420175992,19.137140822808078,44.01994389668926
230.4319785233937,14.417629524627744,339.0471695574976
243.98305706782253,14.417629524627744,224.08211536934823
229.2027796354371,11.747957086548405,41.66727921920503
245.03432591546922,11.747957086548405,215.31348854946884
234.45701849520162,19.333636571387995,271.89577065752064
239.78821803980003,19.333636571387995,0.6697327303774792
235.90613350805214,20.00388210741117,221.40171928342218
237.95431047004294,20.00388210741117,206.82312032079656
230.60236430491796,14.611057424275506,321.8181497028622
243.93405879099845,14.611057424275506,276.4907645939631
232.18838418014482,17.23894570046162,357.88841598958703
242.1843266135821,17.23894570046162,121.23270779164218
227.89932171814954,6.434580722606923,96.68960508493745
246.39044028983886,6.434580722606923,226.17586920409144
228.28269785940194,8.78531538481859,146.84489322532028
245.86334642823942,8.78531538481859,123.95586031448049
230.76594787014835,15.500149597181666,298.4540158710709
243.22088559645255,15.500149597181666,300.1976642759379
230.90885558212372,15.626083859910125,32.090364160247155
243.19284979829243,15.626083859910125,225.80182597488087
233.53416823314183,18.821383852610065,210.0631370059409
240.41774465106536,18.821383852610065,140.64741070814787
235.5482507476187,19.782141441675595,112.23113630260409
238.95756427383716,19.782141441675595,187.12197895950797
236.11303617191405,20.05169766654094,131.20174043065427
237.68264204790748,20.05169766654094,325.0382893517218
234.65112023992725,19.55683308402006,271.03071770447644
239.2205797536811,19.55683308402006,162.13094209827878
228.74551804615263,9.68965146440247,322.02563369652034
245.78316985341885,9.68965146440247,324.45104305129433
228.73589252601855,9.922302019837309,357.76686005259154
245.67316542279198,9.922302019837309,102.39988028570374
228.70231818928167,10.228378419136963,221.83752314386683
245.509699671937,10.228378419136963,212.5483194922807
231.30165942107155,16.04053052755668,110.54337227494057
243.02905168801541,16.04053052755668,156.01284865579987
234.59418322588093,19.414604178943915,9.571276006877584
239.64339341005248,19.414604178943915,23.38700025997014
233.6043327437534,18.94123242972807,302.0232855858931
240.19446545975043,18.94123242972807,223.16579850368655
236.26841779551094,20.05346776110891,206.81058361083785
237.73509968450662,20.05346776110891,315.81839548475483
232.48720437872956,17.900631110518407,70.6693433923471
241.4038215441663,17.900631110518407,118.7366273019275
227.5619844761054,1.725743786152068,128.89587960473435
246.95996920430898,1.725743786152068,305.4408642229946
231.72527418785293,16.661514287553306,27.51439682433023
242.60798580597813,16.661514287553306,94.68487031078342
234.015268335384,19.06210539977381,273.2285987193988
240.2002296461912,19.06210539977381,226.34264473651743
237.0268378662024,20.083484475341773,116.09915789531215
237.58895039741944,20.083484475341773,223.1689851159858
227.97022178830568,3.75189447987774,161.13241546460537
246.98965341462215,3.75189447987774,57.984308773594464
229.35061248714615,12.26004636040251,145.01374748636394
244.8231112460743,12.26004636040251,44.899794861838686
235.69808910441483,19.903059959008324,349.20658798134895
238.4567618742022,19.903059959008324,316.158861045115
235.14652697423446,19.676918069818967,337.3133116799546
239.1258063956456,19.676918069818967,226.2864687768329
233.60479598041698,18.925160767440474,235.62093739153974
240.23244117199897,18.925160767440474,211.81459423369668
234.4673412768666,19.310303679069044,93.38998986482605
239.86319557534998,19.310303679069044,263.7868801037001
230.34037824236012,14.256776023650534,348.12759114826133
244.05452951199467,14.256776023650534,46.24014235274716
236.30691614722193,20.038205454415827,307.03056428860623
237.8879194261373,20.038205454415827,60.18154688534371
233.33782082608656,18.40067245451824,336.44296567034496
241.1394822383281,18.40067245451824,265.6611821624188
230.30481333201936,14.04281043598413,77.88480510986561
244.2032516303209,14.04281043598413,334.2035465330871
233.1561248019803,18.559977142528698,131.66570431610234
240.69594146704554,18.559977142528698,20.067025490925417
235.02456872713776,19.65329576575818,265.26592084495155
239.13274344746728,19.65329576575818,180.67857207739718
236.28394348654433,20.06339534325843,227.1286740771791
237.6478824562937,20.06339534325843,265.8375985372159
228.87966832408398,10.787297046850316,118.17169140257319
245.3485323044988,10.787297046850316,74.28463488005177
232.97138293371185,18.20915968754222,21.193993690263863
241.2266447363673,18.20915968754222,150.03236250439966
227.60984813787545,4.9665143164307555,93.80183195640448
246.55600281427456,4.9665143164307555,356.78781213798726
234.52459961315313,19.51268439028793,106.23370602840818
239.28041204331993,19.51268439028793,136.9572808756712
233.98354920226916,18.916495280904385,40.86814721388935
240.5277260259343,18.916495280904385,334.0110990496834
231.7767265156648,16.6021769575948,323.49785741415974
242.7166370091314,16.6021769575948,295.0692495068753
229.15361455213818,11.09015705968748,19.089452463336674
245.36774281304656,11.09015705968748,325.2634256962456
232.12251254187152,17.17314364642486,61.007450265356034
242.2278713777285,17.17314364642486,343.0549328193665
235.73754417042292,19.962294762570515,70.38771514355327
238.13519458646218,19.962294762570515,217.93866187540814
237.14313937580232,20.098740849237547,47.530688330933756
237.24004660685563,20.098740849237547,141.86570770005434
230.38259644120873,14.439736189147553,164.77205490856244
243.9309401417431,14.439736189147553,172.45401996962693
232.46701693655902,17.674361654972415,6.299456364666036
241.74836806261067,17.674361654972415,336.514933098172
235.8171463745418,19.92104251766046,254.18762351115183
238.42893220086597,19.92104251766046,238.60844455210056
231.8617703519841,16.545971731554438,199.32927838815954
242.8442340127393,16.545971731554438,126.94984907596715
234.2743725843152,19.151883617682564,65.51726182923274
240.1584082218336,19.151883617682564,213.95338448121996
236.15686809088587,19.983728674967562,204.95879965392024
238.23164982904086,19.983728674967562,302.7986840133151
236.25979479684344,20.0682937312229,293.2196368603938
237.5903849532494,20.0682937312229,339.33279176386264
233.59711927547713,18.596293382863173,137.01442102817867
240.9429827071525,18.596293382863173,55.0927327848369
235.29544090407632,19.739288259497368,93.55723185376922
238.97467027351996,19.739288259497368,252.47448897590186
231.83501338025542,16.980268801600616,258.9470208939519
242.28139660088968,16.980268801600616,140.5295950361117
228.59018086896205,9.261974084669529,327.8698638777996
245.8668352580695,9.261974084669529,143.31494428543056
232.4435089361266,17.879933258796072,346.29608693952105
241.40605707948689,17.879933258796072,59.425888528809026
228.94266256235915,10.927674060982598,275.4309756574251
245.31678389898664,10.927674060982598,0.18447754027588914
230.74739439935823,14.839399169316586,177.12901243103207
243.83226685354975,14.839399169316586,240.99876460458722
231.80564801014762,16.926189685598317,109.15643190753286
242.33107099905018,16.926189685598317,343.88901733944397
232.34197800412275,17.245258723882248,230.01178374345375
242.28516815587997,17.245258723882248,125.53670264653974
229.94520284775567,13.904450899316021,23.858786042211026
244.0700588889558,13.904450899316021,98.53581586712966
231.3057244094413,15.862905338876024,93.01466693761306
243.22271559293122,15.862905338876024,92.93806123818607
229.0717189314331,10.929551850154947,276.91215281342363
245.39915481419342,10.929551850154947,353.3521860992948
234.07543456714365,18.934811695792053,205.17550488735486
240.55160776634372,18.934811695792053,232.52384756338066
232.09322235444148,17.301794670093702,53.65389091276026
242.02858428375532,17.301794670093702,226.4859699433113
228.79169616660815,10.674401637748485,320.43530534740853
245.3491161264979,10.674401637748485,53.12551734844599
228.23429343210412,7.031393973949309,19.42860575948771
246.43044717489215,7.031393973949309,247.40529898228573
234.84435417781913,19.63644381239003,235.86474699253822
239.07118220272423,19.63644381239003,302.31399208968037
234.6204291328512,19.57295256985545,124.79968668233936
239.1431292438322,19.57295256985545,47.01518539946942
233.6978209922959,18.92111735906708,125.86981426912492
240.3094822720528,18.92111735906708,349.57285886043576
232.0332280207099,17.205744428824566,248.57638205017756
242.11949175875526,17.205744428824566,97.46015571331219
236.76488451489126,20.10773182901715,141.38547949223454
237.1772880285911,20.10773182901715,221.41971082594543
235.99785280770354,19.966695952861286,143.99556144168105
238.25734609090418,19.966695952861286,65.59207562856128
230.7965006984774,14.857359919321091,200.97400363348018
243.84973702630623,14.857359919321091,213.7258379958952
232.08568376577747,17.025354653344944,76.1582842802758
242.40017394281048,17.025354653344944,342.3749198425612
235.0371304666186,19.578884662224876,286.38815776144094
239.41417202471723,19.578884662224876,269.2480123506187
235.44925718289713,19.872052737410087,234.67329985376978
238.46391169296305,19.872052737410087,87.6594226603162
232.93879010181396,18.137425962682983,320.8117800959497
241.32988250154258,18.137425962682983,192.17413229047798
231.62981730798725,16.880115515391566,268.0588807963326
242.26580519476204,16.880115515391566,350.9051056516458
230.13305191758525,13.497963890144375,239.25035661006092
244.50413608536542,13.497963890144375,27.279791813331514
231.12427165166102,15.955337518786296,17.9184076231848
242.9977172279851,15.955337518786296,147.08690080084497
231.18746454230998,15.752524995464173,295.40214858216615
243.25612817633274,15.752524995464173,136.74361921625874
234.07344154767057,19.150190963919872,70.66099990158257
