E_MeV,theta_deg
6.785753975008135,83.39804368481833
20.492510893725058,11.786677924005335
2.1516649626065476,138.8455772826706
12.369622929408909,55.62832275362129
10.626823705892852,63.39978642008327
11.780873800497528,58.382164491750764
11.289375905618847,60.56386722474206
17.89973141192258,30.634095171124663
4.9983441526041394,96.37522827759146
19.218204589190655,22.507210552629818
3.510163610907391,111.67163753027535
13.361715934038898,51.61121730272498
9.738957480536325,67.80445840487258
15.18855398647223,43.55375522631064
7.832750747487349,77.45968317237454
12.01365013835276,57.192273631153
10.986539434069353,61.76599549230432
20.531511518027457,10.8877218551423
2.0687234134966204,141.5808770866782
12.510979040908254,55.4176763662496
10.650664487480753,63.66326019915054
16.485708803045007,37.79198197026252
6.52965822556606,85.27955799671952
17.93303380582767,30.231603334515015
4.906059942741736,97.04014241182165
